name,variant,category,x,y
Exo 200,200,sans-serif,1.4263809,16.123766
Exo 200italic,200italic,sans-serif,-0.9924237,15.442927
Exo 300,300,sans-serif,0.44046068,17.00622
Exo 300italic,300italic,sans-serif,-2.3037336,15.700234
Exo regular,regular,sans-serif,-0.5852014,17.960672
Exo italic,italic,sans-serif,-5.0067935,16.325073
Exo 500,500,sans-serif,-2.1492848,18.39538
Exo 500italic,500italic,sans-serif,-5.811839,16.217224
Exo 600,600,sans-serif,-3.7455728,19.336252
Exo 600italic,600italic,sans-serif,-6.8271413,16.343002
Exo 700,700,sans-serif,-4.849941,19.372265
Exo 700italic,700italic,sans-serif,-6.9197683,17.01435
Exo 800,800,sans-serif,-5.6205025,19.88199
Exo 800italic,800italic,sans-serif,-7.184707,17.029179
Exo 900,900,sans-serif,-5.9698467,20.497768
Exo 900italic,900italic,sans-serif,-7.6922646,17.565971
Acme regular,regular,sans-serif,-6.0101657,18.768316
EB Garamond regular,regular,serif,0.14437872,9.492955
Vollkorn regular,regular,serif,-1.7572174,10.472972
Vollkorn italic,italic,serif,-5.9891796,14.285546
Vollkorn 700,700,serif,-4.1129465,10.915062
Vollkorn 700italic,700italic,serif,-5.848301,14.68525
Source Code Pro 200,200,monospace,0.7279172,16.907442
Source Code Pro 300,300,monospace,0.27421445,17.97152
Source Code Pro regular,regular,monospace,-0.44945297,20.227184
Source Code Pro 500,500,monospace,-1.3511882,20.548601
Source Code Pro 600,600,monospace,-2.0178165,21.036821
Source Code Pro 700,700,monospace,-2.8927252,21.228704
Source Code Pro 900,900,monospace,-3.4113102,21.404947
Maven Pro regular,regular,sans-serif,0.027004018,17.959082
Maven Pro 500,500,sans-serif,-2.0605798,19.9796
Maven Pro 700,700,sans-serif,-4.659874,20.4292
Maven Pro 900,900,sans-serif,-5.203429,20.895134
Pathway Gothic One regular,regular,sans-serif,-5.337203,18.454676
Amatic SC regular,regular,handwriting,-3.090851,17.547832
Amatic SC 700,700,handwriting,-4.2269197,17.818945
Archivo Black regular,regular,sans-serif,-4.01808,20.650291
Rokkitt 100,100,serif,0.5093048,12.793838
Rokkitt 200,200,serif,-0.11401904,13.098886
Rokkitt 300,300,serif,-0.6483941,13.034983
Rokkitt regular,regular,serif,-1.3406194,12.091546
Rokkitt 500,500,serif,-2.7903793,11.319001
Rokkitt 600,600,serif,-2.9963362,11.351914
Rokkitt 700,700,serif,-3.9064174,10.893781
Rokkitt 800,800,serif,-4.2331514,10.677133
